time,x,y,z,gforce
6.918,0.075,-0.023,1.068,1.070
6.920,0.697,-0.065,0.731,1.012
6.922,0.268,-0.036,0.703,0.754
6.927,0.154,0.135,1.273,1.289
6.928,0.408,-0.016,0.600,0.726
6.930,0.087,-0.110,1.115,1.123
6.933,-0.087,0.010,1.231,1.235
6.935,0.160,0.248,0.899,0.946
6.958,-0.103,0.050,1.389,1.394
6.959,0.229,-0.023,0.914,0.943
6.959,0.061,-0.014,0.988,0.990
6.960,-0.029,0.191,1.268,1.283
6.960,0.195,0.009,0.728,0.754
6.960,0.291,-0.068,0.797,0.851
6.960,-0.081,-0.096,1.154,1.161
6.961,0.218,0.167,0.886,0.928
6.961,0.280,-0.024,0.685,0.740
6.961,0.192,-0.062,0.960,0.981
6.970,-0.021,-0.107,1.098,1.104
6.971,-0.069,0.163,1.261,1.273
6.971,0.091,0.115,0.913,0.925
6.972,0.298,-0.058,0.648,0.715
6.972,-0.359,-0.069,1.316,1.366
6.996,-0.084,0.036,1.269,1.272
6.996,0.091,0.087,0.851,0.860
6.996,0.270,-0.110,0.808,0.859
6.996,0.109,-0.120,0.887,0.901
6.996,0.046,0.081,1.055,1.059
6.997,0.170,0.041,0.867,0.884
6.997,0.395,-0.122,0.851,0.946
6.997,-0.293,-0.198,1.463,1.506
6.997,-0.130,0.032,1.518,1.524
6.997,0.113,0.136,1.156,1.170
6.998,0.028,0.007,1.368,1.368
7.001,0.064,-0.045,1.524,1.526
7.004,0.053,0.099,1.186,1.191
7.006,0.107,0.022,1.389,1.393
7.008,0.399,0.050,0.700,0.808
7.010,-0.286,-0.160,1.622,1.655
7.013,0.079,0.069,1.380,1.384
7.015,0.313,0.001,0.543,0.627
7.018,-0.038,-0.044,1.450,1.451
7.020,0.499,-0.198,0.487,0.725
7.023,0.431,-0.115,0.385,0.589
7.025,0.406,-0.105,0.700,0.816
7.028,0.517,0.062,0.291,0.597
7.030,0.398,-0.016,0.485,0.628
7.032,0.213,0.040,0.784,0.814
7.035,0.461,0.066,0.509,0.690
7.038,0.096,0.138,0.754,0.772
7.040,0.129,-0.001,0.974,0.982
7.045,-0.002,0.099,0.680,0.687
7.046,-0.160,0.064,1.263,1.275
7.047,0.071,-0.040,0.942,0.945
7.050,0.183,0.099,0.812,0.839
7.053,-0.324,0.065,1.330,1.370
7.055,0.165,0.131,0.949,0.972
7.073,0.305,-0.058,0.568,0.647
7.073,0.011,-0.024,1.256,1.257
7.073,0.258,0.021,0.779,0.821
7.073,0.091,0.105,0.998,1.007
7.073,0.188,-0.118,1.070,1.092
7.074,0.444,0.040,0.642,0.782
7.074,-0.060,0.092,1.362,1.366
7.077,0.061,0.172,1.191,1.205
7.078,0.404,-0.014,0.643,0.760
7.079,0.336,-0.057,0.973,1.031
7.083,0.315,0.109,0.947,1.004
7.085,0.169,0.113,1.068,1.087
7.088,0.194,-0.046,1.104,1.122
7.089,0.216,-0.050,1.147,1.169
7.093,-0.135,0.032,1.331,1.338
7.094,-0.101,0.117,1.328,1.337
7.096,0.124,-0.041,1.136,1.144
7.099,-0.039,-0.029,1.243,1.244
7.101,-0.116,0.082,1.496,1.503
7.104,-0.011,0.174,1.236,1.248
7.106,0.296,-0.028,1.115,1.154
7.109,0.451,-0.043,0.519,0.689
7.112,0.211,0.080,1.016,1.041
7.114,0.161,0.241,1.031,1.071
7.116,0.132,0.087,0.850,0.865
7.119,-0.165,0.217,1.216,1.246
7.121,-0.036,0.231,0.979,1.006
7.126,-0.240,0.244,1.151,1.201
7.127,-0.181,0.098,1.290,1.306
7.129,0.070,0.144,0.825,0.840
7.132,0.069,0.167,0.915,0.933
7.134,0.063,0.195,0.852,0.876
7.136,0.336,0.018,0.523,0.622
7.139,0.468,-0.032,0.420,0.629
7.152,0.524,0.107,0.388,0.661
7.152,0.197,0.242,0.664,0.733
7.153,-0.078,0.238,1.305,1.329
7.153,0.327,0.074,0.868,0.930
7.154,0.073,0.232,0.956,0.987
7.167,-0.171,0.111,1.587,1.600
7.167,0.455,0.054,0.535,0.704
7.167,0.451,0.101,0.516,0.693
7.168,-0.344,0.261,1.805,1.856
7.168,0.292,0.208,1.151,1.205
7.168,0.072,0.430,1.127,1.208
7.180,-0.356,0.071,2.070,2.102
7.181,0.099,0.195,1.391,1.408
7.181,0.202,0.071,1.065,1.087
7.181,0.362,-0.050,1.274,1.325
7.181,0.458,0.071,0.745,0.877
7.181,-0.009,0.197,1.411,1.425
7.196,0.345,-0.024,1.203,1.251
7.196,0.759,0.090,0.382,0.855
7.196,0.222,0.130,1.129,1.158
7.197,0.488,0.129,0.845,0.984
7.197,0.601,0.237,0.402,0.761
7.197,0.357,0.113,0.888,0.963
7.198,0.314,0.269,0.836,0.933
7.200,0.250,0.142,0.782,0.833
7.202,-0.056,0.283,1.265,1.298
7.204,0.123,0.180,1.125,1.146
7.208,-0.024,0.422,1.132,1.209
7.210,-0.201,0.177,1.674,1.695
7.213,-0.143,0.408,1.284,1.355
7.214,0.051,0.102,1.322,1.327
7.218,0.118,0.092,1.121,1.131
7.220,0.208,0.046,0.933,0.957
7.222,0.512,-0.017,0.328,0.608
7.225,0.659,-0.111,0.322,0.742
7.227,0.720,0.014,0.101,0.727
7.229,0.770,-0.021,0.252,0.811
7.231,0.420,0.224,0.498,0.689
7.234,0.524,-0.116,0.708,0.889
7.237,0.211,0.177,0.744,0.793
7.239,0.129,0.092,1.213,1.223
7.242,-0.023,0.137,1.240,1.247
7.244,0.045,0.044,1.339,1.341
7.247,-0.460,0.124,2.085,2.138
7.249,-0.158,0.293,2.206,2.231
7.252,0.107,0.252,1.478,1.503
7.253,-0.022,0.138,1.876,1.881
7.256,0.313,0.067,1.220,1.261
7.261,0.195,-0.157,1.432,1.454
7.262,0.384,-0.152,1.269,1.335
7.264,0.648,-0.237,0.782,1.043
7.266,0.412,-0.138,1.133,1.214
7.269,0.458,-0.048,0.950,1.056
7.271,0.614,0.069,0.788,1.001
7.287,0.463,0.149,1.055,1.162
7.287,0.530,-0.008,1.138,1.255
7.287,0.283,0.115,1.003,1.048
7.288,-0.144,-0.019,1.423,1.430
7.288,-0.542,0.371,1.707,1.829
7.288,-0.303,0.177,1.686,1.722
7.288,-0.180,0.068,1.528,1.540
7.291,-0.316,0.206,1.357,1.408
7.293,-0.336,0.237,1.533,1.587
7.296,-0.067,0.040,1.159,1.162
7.298,0.247,-0.113,0.722,0.771
7.300,-0.130,-0.021,1.342,1.349
7.303,-0.055,-0.063,1.026,1.029
7.305,-0.296,-0.151,1.231,1.275
7.308,0.139,-0.289,0.973,1.024
7.310,0.101,-0.354,1.044,1.107
7.313,0.043,-0.205,1.220,1.238
7.315,0.117,-0.253,0.989,1.027
7.318,0.113,-0.233,1.303,1.329
7.320,0.475,-0.045,1.006,1.114
7.323,0.445,0.055,1.081,1.170
7.326,0.367,-0.017,1.045,1.108
7.328,0.395,0.018,1.017,1.091
7.331,0.756,-0.075,0.499,0.909
7.333,0.459,0.103,0.904,1.019
7.335,0.464,-0.052,0.799,0.925
7.338,0.248,0.089,0.843,0.883
7.342,0.193,-0.068,1.239,1.256
7.342,-0.035,0.091,1.110,1.114
7.345,0.115,-0.170,1.148,1.166
7.348,0.025,-0.051,1.191,1.192
7.350,-0.274,-0.173,1.531,1.565
7.353,0.207,-0.136,0.976,1.007
7.355,0.026,-0.115,1.194,1.199
7.374,-0.115,-0.112,1.350,1.359
7.374,-0.005,-0.222,1.075,1.097
7.375,0.094,-0.320,1.076,1.127
7.375,0.192,-0.239,0.987,1.034
7.375,0.118,-0.185,1.120,1.141
7.375,0.166,-0.183,1.051,1.079
7.375,0.395,-0.265,0.818,0.946
7.376,0.155,-0.074,1.077,1.091
7.377,0.117,-0.156,1.312,1.326
7.379,0.182,-0.086,1.043,1.062
7.382,0.263,-0.262,0.988,1.056
7.384,0.174,0.044,1.206,1.220
7.388,0.142,0.087,1.235,1.246
7.389,0.102,-0.071,1.070,1.078
7.393,0.138,-0.171,0.943,0.968
7.393,0.047,-0.158,1.266,1.277
7.397,-0.036,-0.077,1.054,1.057
7.400,-0.106,-0.252,1.218,1.249
7.403,-0.092,-0.115,1.177,1.186
7.405,0.158,-0.150,0.863,0.890
7.408,-0.021,-0.082,0.992,0.995
7.409,0.276,-0.192,0.825,0.891
7.412,-0.110,-0.154,1.020,1.037
7.414,0.192,-0.180,1.042,1.074
7.416,-0.017,-0.065,0.992,0.994
7.419,0.135,-0.185,0.972,0.999
7.421,-0.091,-0.126,1.226,1.235
7.425,-0.039,-0.159,1.262,1.273
7.427,0.126,-0.058,0.920,0.930
7.443,0.438,0.010,1.041,1.129
7.443,0.495,-0.088,0.864,1.000
7.443,-0.189,-0.030,1.419,1.432
7.444,0.241,-0.240,1.292,1.336
7.444,0.046,-0.024,1.147,1.148
7.444,0.017,-0.249,1.520,1.540
7.445,-0.191,-0.207,1.465,1.492
7.448,-0.396,-0.162,1.753,1.805
7.448,-0.211,-0.104,1.575,1.593
7.451,0.134,-0.096,1.188,1.199
7.453,-0.085,-0.245,1.265,1.291
7.456,0.164,-0.255,0.903,0.953
7.461,0.416,-0.238,0.502,0.694
7.461,-0.003,-0.097,0.935,0.940
7.463,0.440,-0.260,0.659,0.834
7.467,0.153,-0.055,0.503,0.529
7.467,0.168,-0.158,0.878,0.908
7.470,0.100,-0.035,0.746,0.754
7.473,0.039,-0.107,0.953,0.960
7.478,0.072,-0.112,1.009,1.018
7.478,-0.121,0.027,1.136,1.142
7.480,0.024,-0.036,1.175,1.175
7.483,0.181,0.043,0.904,0.923
7.485,0.260,0.010,1.168,1.197
7.487,0.096,0.064,1.129,1.134
7.490,0.079,-0.109,1.196,1.204
7.492,0.303,-0.036,0.816,0.871
7.494,0.348,-0.102,0.873,0.945
7.497,0.227,-0.135,0.989,1.023
7.500,0.222,-0.183,0.840,0.888
7.502,0.048,-0.160,1.101,1.114
7.504,0.211,-0.094,0.856,0.887
7.507,0.021,-0.153,0.840,0.854
7.509,-0.208,-0.207,1.346,1.377
7.512,0.038,-0.214,0.957,0.982
7.514,0.134,-0.190,0.869,0.900
7.516,-0.276,-0.041,1.277,1.307
7.519,0.225,-0.356,0.869,0.966
7.522,0.098,-0.277,0.678,0.739
7.525,0.076,-0.400,0.957,1.040
7.526,0.001,-0.236,0.974,1.003
7.528,0.089,-0.351,1.088,1.147
7.531,-0.122,-0.301,1.218,1.261
7.534,0.282,-0.244,0.867,0.944
7.536,-0.266,-0.309,1.309,1.371
7.539,-0.169,-0.316,1.236,1.287
7.542,-0.076,-0.436,1.001,1.094
7.544,-0.148,-0.265,1.376,1.409
7.546,-0.043,-0.284,1.081,1.118
7.549,0.158,-0.201,0.724,0.768
7.551,0.271,-0.235,0.804,0.880
7.553,0.127,-0.205,0.913,0.945
7.562,-0.077,-0.248,1.172,1.201
7.562,0.125,-0.190,0.907,0.935
7.562,-0.008,-0.266,1.114,1.146
7.563,-0.052,-0.080,1.199,1.203
7.566,0.025,-0.228,1.139,1.162
7.568,-0.122,-0.227,1.314,1.339
7.571,0.557,-0.320,0.824,1.045
7.573,0.009,-0.107,1.253,1.257
7.576,0.206,-0.068,1.188,1.208
7.578,0.709,0.019,0.466,0.849
7.581,0.210,-0.092,0.952,0.979
7.583,0.173,-0.190,0.974,1.007
7.586,0.378,-0.189,0.780,0.887
7.588,0.075,-0.115,0.892,0.902
7.590,0.559,-0.090,0.832,1.007
7.593,0.541,0.049,0.454,0.708
7.595,0.067,-0.136,1.341,1.350
7.599,0.197,-0.006,0.916,0.937
7.600,0.295,0.021,0.646,0.711
7.603,0.084,-0.017,0.956,0.960
7.605,-0.065,0.059,1.051,1.054
7.609,-0.137,0.047,1.190,1.199
7.611,-0.007,0.112,0.848,0.855
7.613,-0.289,0.008,1.281,1.313
7.615,0.023,-0.110,0.914,0.921
7.618,-0.016,-0.236,0.864,0.896
7.620,0.051,-0.140,0.701,0.717
7.624,0.123,-0.139,0.654,0.680
7.626,0.207,-0.065,0.700,0.732
7.630,0.051,-0.040,0.871,0.873
7.631,0.173,0.077,0.720,0.745
7.633,0.198,0.070,0.831,0.857
7.636,0.036,0.099,1.020,1.025
7.637,0.175,-0.049,0.864,0.883
7.640,0.259,0.124,0.830,0.879
7.643,0.030,-0.059,1.188,1.190
7.645,0.169,-0.003,1.062,1.075
7.648,0.288,-0.047,0.968,1.011
7.649,-0.136,0.207,1.464,1.485
7.652,0.293,0.026,1.121,1.159
7.654,0.313,0.026,0.982,1.031
7.662,0.008,-0.056,1.319,1.321
7.663,0.143,0.079,1.178,1.190
7.663,-0.205,0.056,1.475,1.490
7.665,0.093,-0.165,1.257,1.271
7.667,0.131,0.002,1.058,1.066
7.669,-0.166,-0.043,1.405,1.415
7.677,-0.022,-0.049,1.239,1.240
7.692,0.255,-0.192,0.724,0.791
7.692,0.170,-0.203,0.832,0.874
7.692,0.491,0.019,0.467,0.678
7.693,0.349,-0.083,0.676,0.765
7.693,0.215,-0.098,0.867,0.899
7.693,0.449,0.034,0.550,0.711
7.693,0.054,0.085,1.058,1.063
7.694,-0.296,-0.036,1.563,1.591
7.694,-0.009,-0.050,1.095,1.096
7.696,-0.197,-0.016,1.536,1.548
7.699,-0.001,0.041,1.541,1.542
7.702,0.258,0.144,1.093,1.133
7.705,0.140,-0.075,1.283,1.293
7.707,0.560,0.018,0.964,1.115
7.709,0.470,0.098,0.697,0.846
7.713,0.234,-0.027,1.190,1.213
7.713,0.157,-0.002,1.039,1.051
7.716,0.387,-0.049,0.901,0.982
7.719,0.046,0.109,1.150,1.156
7.721,0.158,0.121,0.965,0.985
7.723,0.143,0.019,0.830,0.843
7.725,0.285,0.059,0.699,0.757
7.728,0.060,0.162,0.949,0.964
7.731,0.058,0.128,0.926,0.937
7.733,0.118,0.118,0.836,0.853
7.735,0.015,0.133,1.084,1.092
7.738,0.041,0.221,1.229,1.249
7.742,-0.096,0.092,1.177,1.185
7.743,0.160,-0.038,1.114,1.126
7.745,0.032,0.036,1.147,1.148
7.748,-0.059,0.059,1.383,1.386
7.750,0.146,0.093,1.153,1.166
7.753,0.192,0.033,0.884,0.905
7.755,0.189,0.025,1.192,1.208
7.759,0.247,0.107,0.851,0.892
7.761,0.320,0.028,0.862,0.919
7.763,0.199,0.074,0.854,0.880
7.765,0.267,0.003,0.891,0.930
7.768,0.228,0.017,0.881,0.910
7.770,0.188,0.144,0.852,0.885
7.783,0.124,0.123,1.076,1.090
7.783,0.016,0.252,1.034,1.065
7.784,-0.114,0.027,1.319,1.324
7.784,-0.002,0.180,0.956,0.973
7.784,0.127,-0.081,1.174,1.184
7.785,-0.068,0.023,1.038,1.041
7.787,-0.018,-0.163,1.269,1.280
7.790,0.066,-0.065,0.985,0.990
7.792,0.157,-0.130,0.996,1.017
7.794,0.099,-0.064,1.061,1.067
7.798,0.136,-0.221,1.063,1.094
7.800,0.132,-0.043,0.973,0.983
7.802,0.187,-0.059,0.779,0.803
7.804,0.220,-0.057,0.724,0.759
7.807,0.391,-0.023,0.399,0.559
7.809,0.193,-0.050,0.810,0.834
7.812,0.392,0.086,0.441,0.596
7.814,0.389,0.111,0.429,0.590
7.817,-0.041,0.138,1.134,1.143
7.819,0.155,-0.014,0.821,0.836
7.823,-0.116,0.030,1.245,1.251
7.824,-0.145,0.029,1.442,1.450
7.827,-0.075,-0.100,1.224,1.230
7.830,-0.445,0.123,2.080,2.131
7.832,-0.131,0.014,1.486,1.492
7.834,-0.418,0.215,1.640,1.706
7.837,-0.090,-0.092,1.802,1.807
7.841,0.342,-0.142,0.985,1.052
7.842,0.157,-0.217,1.069,1.102
7.846,0.171,-0.191,0.974,1.007
7.847,0.496,-0.162,0.685,0.861
7.848,0.289,-0.128,0.686,0.755
7.851,0.067,-0.223,1.193,1.215
7.854,0.118,-0.080,0.806,0.818
7.859,0.048,-0.071,0.933,0.937
7.869,-0.252,0.090,1.417,1.442
7.869,-0.192,0.013,1.327,1.341
7.870,-0.038,-0.047,1.314,1.315
7.870,-0.029,-0.029,1.025,1.026
7.870,0.072,-0.028,1.256,1.258
7.871,-0.005,-0.011,1.204,1.204
7.887,0.220,-0.252,1.081,1.132
7.887,0.160,0.049,0.909,0.924
7.887,0.122,0.057,1.224,1.231
7.887,0.204,0.172,0.953,0.990
7.888,0.280,0.039,0.849,0.895
7.888,0.163,0.019,0.954,0.968
7.888,0.538,0.063,0.607,0.813
7.892,-0.153,0.092,1.190,1.203
7.893,0.151,-0.025,1.134,1.145
7.895,0.227,0.202,0.749,0.808
7.898,-0.088,0.145,1.344,1.354
7.901,0.231,0.063,1.057,1.084
7.903,0.046,0.100,1.004,1.010
7.906,-0.090,-0.043,1.502,1.506
7.907,0.294,0.069,0.693,0.756
7.909,-0.163,0.018,1.529,1.538
7.912,0.058,-0.008,1.263,1.265
7.915,0.300,-0.154,0.741,0.814
7.918,0.149,-0.144,1.167,1.185
7.932,0.162,-0.061,0.917,0.933
7.932,0.158,-0.016,0.933,0.947
7.932,0.230,-0.083,0.943,0.974
7.933,0.097,-0.121,1.142,1.152
7.933,0.177,-0.062,0.898,0.917
7.933,0.205,-0.042,0.896,0.920
7.936,0.090,-0.073,1.159,1.165
7.937,0.030,-0.026,1.228,1.228
7.940,-0.030,-0.100,1.182,1.187
7.942,-0.054,-0.010,1.321,1.322
7.945,0.022,-0.001,1.202,1.202
7.947,0.097,-0.100,1.149,1.157
7.949,0.077,-0.055,1.234,1.238
7.951,0.364,-0.202,0.769,0.874
7.954,0.164,0.026,0.971,0.985
7.959,0.368,-0.116,0.862,0.945
7.959,0.395,-0.117,0.712,0.822
7.963,0.346,-0.196,0.700,0.805
7.964,0.395,-0.025,0.763,0.860
7.966,0.227,-0.050,0.799,0.832
7.969,0.184,-0.049,0.959,0.978
7.972,0.208,-0.094,0.894,0.923
7.980,0.404,0.053,0.840,0.933
7.981,-0.354,0.240,1.507,1.566
7.981,0.267,-0.111,1.037,1.077
7.981,0.046,-0.018,0.813,0.815
7.984,-0.062,-0.213,1.492,1.509
7.986,-0.031,-0.006,1.037,1.038
7.989,0.203,-0.202,0.928,0.971
7.991,0.004,-0.152,1.267,1.276
7.994,0.433,-0.058,0.600,0.742
7.997,0.055,-0.018,1.078,1.080
7.999,0.320,-0.221,0.790,0.881
8.001,0.536,-0.201,0.371,0.682
8.003,-0.317,0.070,1.546,1.580
8.006,-0.028,-0.059,1.316,1.318
8.008,0.112,0.072,0.905,0.915
8.010,-0.221,-0.048,1.656,1.672
8.013,0.028,0.013,1.251,1.251
8.016,0.354,-0.099,0.635,0.734
8.018,0.010,-0.196,1.339,1.354
8.021,0.233,-0.114,0.944,0.979
8.024,0.140,-0.020,1.047,1.056
8.026,-0.074,0.069,1.556,1.559
8.028,0.303,-0.130,1.038,1.089
8.031,-0.151,0.037,1.307,1.317
8.033,-0.082,-0.134,1.477,1.485
8.036,0.200,-0.054,0.843,0.868
8.038,0.161,-0.138,1.061,1.082
8.043,0.033,-0.051,1.188,1.189
8.043,0.426,-0.069,0.683,0.808
8.045,0.107,-0.081,1.090,1.099
8.048,0.142,0.003,1.092,1.101
8.050,0.716,-0.081,0.380,0.815
8.053,-0.003,0.077,1.059,1.062
8.069,0.015,-0.161,1.434,1.443
8.069,0.269,-0.054,0.582,0.643
8.069,0.304,-0.184,0.809,0.884
8.069,0.108,-0.108,0.878,0.891
8.069,0.053,-0.054,0.902,0.905
8.069,-0.155,0.129,1.180,1.197
8.070,0.084,0.057,1.026,1.031
8.074,-0.096,0.095,1.221,1.228
8.074,-0.260,0.051,1.291,1.318
8.078,-0.048,0.014,1.212,1.213
8.081,-0.103,-0.028,1.178,1.183
8.083,-0.142,-0.070,1.274,1.284
8.085,0.259,-0.016,0.805,0.846
8.087,0.309,-0.090,0.713,0.782
8.089,0.242,-0.126,0.926,0.966
8.092,0.315,-0.195,0.719,0.809
8.095,0.270,-0.041,0.662,0.716
8.098,0.390,-0.059,0.910,0.992
8.099,0.337,-0.024,0.860,0.924
8.101,0.296,-0.073,0.823,0.877
8.104,0.380,-0.048,0.945,1.020
8.106,0.154,0.048,0.953,0.966
8.109,-0.030,-0.088,1.423,1.426
8.111,0.154,0.024,1.078,1.089
8.115,0.037,0.011,1.344,1.344
8.117,0.075,0.172,1.371,1.384
8.120,-0.055,0.241,1.268,1.291
8.125,0.274,-0.001,1.284,1.313
8.126,0.093,0.176,1.031,1.050
8.128,-0.158,0.103,1.436,1.448
8.129,0.216,0.007,0.810,0.839
8.132,0.151,-0.130,0.986,1.006
8.134,-0.128,-0.057,1.219,1.227
8.136,0.362,-0.151,0.549,0.675
8.141,-0.097,-0.009,0.919,0.924
8.141,0.261,-0.182,0.793,0.854
8.144,0.274,0.030,0.524,0.592
8.146,0.035,-0.047,1.031,1.033
8.148,-0.297,0.095,1.279,1.317
8.151,0.159,-0.043,0.907,0.921
8.153,0.041,0.080,1.027,1.031
8.160,-0.282,0.070,1.695,1.720
8.161,0.247,0.031,1.077,1.105
8.161,-0.257,0.024,1.342,1.367
8.163,0.164,-0.091,1.220,1.235
8.176,0.162,0.081,0.951,0.968
8.176,0.122,-0.015,1.443,1.448
8.177,0.068,0.047,1.068,1.071
8.177,0.347,-0.069,1.086,1.142
8.177,-0.018,0.054,1.181,1.183
8.184,0.440,-0.109,0.826,0.943
8.185,0.142,0.018,0.919,0.930
8.185,0.205,-0.264,0.923,0.982
8.185,0.102,0.033,1.087,1.093
8.189,-0.166,-0.021,1.390,1.400
8.190,-0.265,0.165,1.864,1.890
8.193,-0.416,0.081,1.809,1.858
8.196,-0.322,0.004,1.980,2.006
8.198,-0.623,0.004,2.071,2.163
8.200,0.033,-0.225,1.756,1.771
8.202,-0.000,-0.273,1.476,1.501
8.205,0.206,-0.325,1.484,1.532
8.207,-0.138,-0.129,1.703,1.713
8.210,0.520,-0.232,0.807,0.988
8.212,0.507,-0.314,0.895,1.075
8.214,0.490,-0.224,0.919,1.065
8.218,0.372,-0.013,0.760,0.846
8.220,0.555,0.086,0.582,0.809
8.222,0.731,-0.020,0.195,0.757
8.225,0.529,0.302,0.572,0.835
8.227,0.339,0.267,0.744,0.860
8.230,-0.224,0.281,1.152,1.206
8.232,0.044,0.093,1.045,1.050
8.235,-0.257,0.152,1.061,1.102
8.237,-0.219,0.038,1.367,1.385
8.244,-0.161,0.217,0.921,0.959
8.244,0.275,-0.125,0.938,0.986
8.244,-0.043,0.261,0.776,0.820
8.247,0.235,-0.035,0.879,0.911
8.249,0.162,0.017,0.797,0.814
8.253,0.136,-0.322,1.177,1.228
8.271,0.102,0.063,0.843,0.851
8.271,-0.039,-0.066,1.190,1.192
8.271,0.077,-0.029,1.306,1.308
8.271,0.315,-0.171,0.795,0.872
8.272,-0.043,-0.108,1.193,1.199
8.272,-0.222,0.052,1.529,1.546
8.272,0.183,0.020,1.040,1.056
8.272,0.029,0.047,1.056,1.057
8.274,0.298,-0.115,1.055,1.103
8.276,0.100,0.083,0.913,0.922
8.279,0.551,-0.111,0.651,0.860
8.281,0.330,0.076,0.697,0.775
8.283,0.270,-0.043,1.238,1.268
8.286,0.138,0.073,1.046,1.058
8.288,0.291,-0.067,0.854,0.905
8.291,-0.285,-0.170,1.430,1.468
8.294,0.068,-0.357,1.278,1.329
8.296,0.091,-0.111,0.949,0.960
8.298,-0.308,-0.168,1.637,1.674
8.301,-0.489,0.083,1.751,1.820
8.304,-0.188,-0.146,1.386,1.406
8.306,0.015,-0.244,1.081,1.108
8.308,-0.100,-0.018,1.303,1.307
8.311,-0.010,-0.146,1.366,1.373
8.313,-0.011,-0.124,1.135,1.142
8.316,0.240,-0.265,0.968,1.032
8.318,0.117,0.024,1.096,1.103
8.322,0.298,-0.214,0.987,1.054
8.323,0.362,-0.203,0.786,0.889
8.325,0.415,-0.205,0.614,0.769
8.328,0.228,0.073,0.996,1.024
8.330,0.232,0.171,1.004,1.044
8.333,0.263,0.160,1.131,1.173
8.335,0.142,0.071,1.234,1.244
8.339,-0.033,0.107,1.260,1.265
8.340,-0.067,0.037,1.456,1.458
8.343,-0.091,0.131,1.308,1.317
8.345,0.017,0.111,1.500,1.504
8.348,0.268,0.072,1.151,1.184
8.350,0.228,0.067,0.977,1.006
8.352,0.402,0.068,0.979,1.060
8.358,0.163,0.105,0.868,0.890
8.358,0.314,-0.318,1.038,1.130
8.359,0.249,0.263,0.745,0.828
8.362,0.194,0.280,0.944,1.004
8.364,0.036,0.218,0.833,0.862
8.367,0.285,-0.045,0.792,0.843
8.369,0.081,0.119,0.872,0.884
8.376,-0.041,0.259,1.056,1.088
8.376,-0.030,0.338,0.961,1.019
8.377,-0.093,0.082,1.184,1.190
8.379,0.069,-0.091,1.235,1.240
8.382,-0.198,0.388,1.112,1.194
8.384,0.179,-0.240,1.135,1.174
8.386,0.068,0.017,0.956,0.959
8.389,0.375,-0.173,1.212,1.280
8.391,0.137,0.153,0.935,0.958
8.395,0.184,-0.123,1.107,1.129
8.396,-0.040,-0.029,1.248,1.248
8.399,0.203,-0.223,1.050,1.092
8.401,0.321,-0.198,0.841,0.922
8.405,-0.186,0.117,1.297,1.316
8.406,0.103,-0.216,1.251,1.274
8.409,-0.161,0.231,1.153,1.187
8.419,0.007,-0.211,1.379,1.396
8.419,-0.079,0.127,1.203,1.213
8.420,0.065,-0.200,1.266,1.284
8.420,-0.144,0.035,1.255,1.264
8.422,0.242,-0.223,1.090,1.138
8.424,0.051,-0.074,1.099,1.103
8.427,0.105,-0.263,1.320,1.350
8.430,0.283,-0.365,0.851,0.968
8.432,-0.082,-0.154,1.395,1.406
8.434,0.309,-0.393,1.047,1.161
8.437,0.048,-0.079,1.149,1.153
8.439,0.301,-0.251,1.117,1.184
8.441,0.117,-0.035,1.025,1.033
8.444,0.025,-0.185,1.386,1.399
8.445,0.013,0.052,1.176,1.177
8.448,0.045,-0.073,1.254,1.257
8.450,0.043,-0.176,1.148,1.162
8.453,0.143,-0.112,1.077,1.092
8.457,0.056,-0.114,1.073,1.081
8.458,0.260,-0.092,1.038,1.074
8.460,0.562,-0.397,0.690,0.974
8.463,0.302,0.032,0.972,1.018
8.465,0.245,-0.148,1.074,1.112
8.468,0.423,0.049,0.836,0.938
8.474,0.300,-0.049,1.036,1.080
8.474,-0.252,0.037,1.739,1.757
8.475,0.118,0.137,1.397,1.408
8.477,-0.032,0.094,1.526,1.529
8.479,-0.358,-0.053,2.112,2.143
8.482,0.144,0.025,1.222,1.230
8.484,-0.435,0.015,1.755,1.808
8.487,-0.139,-0.016,1.266,1.274
8.490,0.128,-0.084,0.771,0.786
8.492,-0.224,-0.086,1.524,1.543
8.495,-0.328,0.145,1.230,1.281
8.498,-0.061,-0.057,0.748,0.752
8.500,-0.295,-0.078,1.049,1.092
8.502,0.162,-0.438,0.580,0.745
8.505,0.246,-0.408,0.323,0.576
8.508,-0.026,-0.339,0.555,0.651
8.510,0.135,-0.499,0.701,0.871
8.513,-0.229,-0.094,1.209,1.234
8.515,0.047,-0.232,1.164,1.188
8.517,0.052,0.044,0.880,0.883
8.521,0.004,-0.131,1.160,1.168
8.523,-0.068,-0.192,1.115,1.134
8.525,0.595,-0.159,0.669,0.910
8.527,0.034,0.169,1.187,1.199
8.530,0.122,-0.110,1.232,1.243
8.532,0.374,0.042,0.796,0.881
8.534,-0.008,0.120,1.367,1.372
8.538,0.188,-0.100,1.236,1.254
8.540,-0.071,0.067,1.134,1.138
8.541,0.087,-0.092,1.339,1.345
8.545,-0.023,0.135,1.195,1.203
8.547,0.416,0.025,0.909,1.000
8.549,0.059,-0.116,1.035,1.043
8.551,0.111,-0.262,1.028,1.067
8.557,-0.067,-0.116,0.983,0.992
8.558,0.016,-0.280,1.086,1.122
8.559,0.082,-0.150,1.162,1.175
8.566,-0.201,-0.001,1.319,1.334
