time,x,y,z,gforce
50.283,-0.062,0.311,1.282,1.321
50.283,0.141,0.382,1.045,1.121
50.283,-0.028,0.531,1.216,1.327
50.283,0.167,0.129,1.252,1.269
50.284,0.499,-0.228,0.620,0.828
50.284,-0.008,-0.044,1.358,1.359
50.286,0.220,0.326,0.974,1.051
50.289,0.201,0.211,0.757,0.811
50.290,-0.275,0.401,1.617,1.689
50.293,0.271,0.313,0.846,0.942
50.296,0.049,0.316,0.781,0.844
50.298,-0.063,0.051,1.204,1.207
50.299,0.164,0.027,0.629,0.651
50.303,-0.176,-0.297,1.289,1.334
50.306,-0.056,0.037,1.359,1.361
50.307,0.142,0.327,0.762,0.842
50.309,-0.124,0.154,1.098,1.116
50.319,-0.017,0.042,1.138,1.139
50.319,0.176,0.197,0.608,0.663
50.320,-0.101,0.129,1.084,1.096
50.320,-0.068,0.040,1.276,1.279
50.322,0.112,0.164,0.904,0.925
50.325,0.028,0.274,0.946,0.986
50.327,-0.053,0.376,1.069,1.135
50.330,-0.020,0.310,0.986,1.033
50.333,0.130,0.077,1.001,1.012
50.334,-0.012,0.067,0.868,0.871
50.339,-0.038,0.139,0.932,0.943
50.340,-0.082,0.366,0.832,0.912
50.342,0.170,0.313,0.647,0.739
50.344,0.033,0.077,0.831,0.836
50.347,-0.110,0.196,1.004,1.029
50.349,-0.003,0.294,0.676,0.737
50.351,-0.126,0.121,0.917,0.934
50.355,-0.048,0.008,1.083,1.084
50.356,-0.067,0.267,0.951,0.990
50.359,-0.117,0.121,1.177,1.189
50.361,-0.035,0.204,1.080,1.100
50.364,0.145,0.052,0.871,0.885
50.366,0.067,-0.018,0.970,0.973
50.368,0.028,0.132,1.074,1.083
50.374,0.128,0.196,1.051,1.077
50.374,0.257,0.082,0.969,1.006
50.376,0.142,0.136,1.039,1.058
50.378,0.019,0.244,1.178,1.203
50.381,-0.026,0.229,1.249,1.270
50.383,0.001,0.368,1.306,1.357
50.386,0.086,0.282,1.222,1.258
50.389,-0.013,0.422,1.311,1.377
50.391,0.103,0.479,1.036,1.146
50.393,0.127,0.335,0.906,0.975
50.396,0.065,0.274,1.105,1.141
50.398,0.248,0.265,0.920,0.988
50.401,0.273,0.340,0.829,0.937
50.404,0.322,0.281,0.698,0.819
50.405,0.264,0.263,0.797,0.880
50.408,0.252,0.247,0.921,0.986
50.411,0.296,0.246,0.902,0.981
50.413,0.129,0.187,1.014,1.039
50.416,0.007,0.140,1.174,1.183
50.420,0.123,0.181,1.047,1.070
50.422,0.222,0.150,0.900,0.939
50.424,0.153,0.146,1.089,1.109
50.426,-0.052,0.148,1.172,1.182
50.428,-0.082,0.132,1.125,1.136
50.431,0.027,0.158,0.996,1.008
50.433,-0.031,0.141,1.094,1.103
50.437,-0.108,0.167,1.103,1.121
50.438,-0.158,0.104,0.981,0.999
50.441,-0.153,0.080,1.123,1.136
50.443,-0.054,0.007,1.022,1.023
50.446,-0.116,0.020,1.147,1.153
50.448,-0.192,0.080,1.160,1.178
50.450,-0.016,-0.081,0.907,0.911
50.456,0.068,-0.026,0.832,0.835
50.456,0.280,-0.084,0.699,0.757
50.460,0.131,0.024,0.780,0.791
50.460,0.003,0.061,0.843,0.845
50.463,0.020,0.077,0.879,0.883
50.465,0.189,0.084,0.763,0.790
50.467,0.383,-0.088,0.677,0.783
50.486,0.274,0.037,0.601,0.661
50.487,0.068,-0.057,0.463,0.471
50.487,-0.244,-0.006,0.482,0.540
50.487,-0.416,-0.069,0.599,0.732
50.488,-0.428,-0.130,0.919,1.022
50.488,-0.343,-0.017,1.072,1.126
50.488,-0.470,-0.017,1.291,1.374
50.488,-0.698,0.172,1.365,1.543
50.489,-0.669,0.159,1.178,1.364
50.492,-0.620,0.203,1.135,1.309
50.494,-0.612,0.100,1.141,1.299
50.497,-0.720,0.119,1.287,1.479
50.499,-0.609,0.041,1.173,1.323
50.502,-0.408,-0.061,1.037,1.116
50.506,-0.417,-0.033,1.145,1.219
50.508,-0.463,0.025,1.097,1.191
50.510,-0.497,0.142,1.050,1.171
50.512,-0.366,0.055,0.921,0.993
50.514,-0.518,-0.066,1.074,1.194
50.516,-0.543,-0.173,1.167,1.299
50.519,-0.465,-0.215,1.111,1.223
50.522,-0.403,-0.146,1.135,1.213
50.524,-0.390,-0.045,1.259,1.319
50.527,-0.290,0.030,1.238,1.272
50.529,-0.236,0.031,1.161,1.185
50.532,-0.228,0.017,1.137,1.160
50.534,-0.235,-0.193,1.158,1.198
50.537,-0.111,-0.207,1.095,1.120
50.539,-0.069,-0.377,1.069,1.136
50.541,-0.108,-0.290,1.246,1.284
50.544,-0.028,-0.181,1.037,1.053
50.546,-0.155,-0.147,1.156,1.175
50.549,-0.083,-0.059,1.148,1.152
50.551,-0.033,-0.129,0.999,1.008
50.559,-0.064,-0.124,1.156,1.164
50.560,0.107,-0.313,0.991,1.044
50.576,0.057,-0.357,1.127,1.183
50.576,0.112,-0.440,1.114,1.203
50.576,0.092,-0.368,1.136,1.198
50.577,0.175,-0.330,1.044,1.109
50.577,0.240,-0.322,0.996,1.074
50.577,0.282,-0.224,0.940,1.007
50.577,0.478,-0.306,0.794,0.976
50.578,0.591,-0.326,0.841,1.078
50.578,0.675,-0.383,0.791,1.109
50.594,0.644,-0.505,0.896,1.213
50.595,0.709,-0.504,0.867,1.228
50.595,0.769,-0.504,0.833,1.241
50.595,0.797,-0.445,0.844,1.243
50.595,0.766,-0.315,0.774,1.133
50.595,0.886,-0.347,0.742,1.207
50.596,0.917,-0.432,0.686,1.224
50.598,0.821,-0.429,0.791,1.218
50.601,0.842,-0.605,0.866,1.351
50.603,0.610,-0.628,0.955,1.296
50.605,0.644,-0.736,1.005,1.402
50.607,0.568,-0.733,0.915,1.302
50.611,0.537,-0.783,1.082,1.440
50.613,0.591,-0.747,0.929,1.331
50.614,0.612,-0.728,0.978,1.365
50.618,0.514,-0.682,1.067,1.367
50.620,0.468,-0.718,1.029,1.339
50.622,0.457,-0.768,1.076,1.398
50.624,0.555,-0.776,0.907,1.316
50.627,0.587,-0.781,0.845,1.292
50.630,0.604,-0.726,0.779,1.225
50.632,0.688,-0.755,0.695,1.236
50.634,0.658,-0.623,0.635,1.107
50.637,0.503,-0.658,0.825,1.169
50.639,0.383,-0.587,0.949,1.180
50.642,0.449,-0.589,0.832,1.114
50.644,0.411,-0.660,0.878,1.172
50.647,0.370,-0.496,0.849,1.051
50.650,0.268,-0.450,0.874,1.019
50.656,0.140,-0.373,1.028,1.102
50.656,0.176,-0.413,0.941,1.042
50.657,0.106,-0.393,0.992,1.072
50.659,0.064,-0.311,0.970,1.020
50.662,0.228,-0.302,0.748,0.839
50.664,0.202,-0.216,0.735,0.793
50.667,0.211,-0.137,0.701,0.745
50.693,0.159,-0.036,0.743,0.760
50.694,0.205,-0.064,0.676,0.709
50.694,0.270,-0.158,0.637,0.709
50.694,0.333,-0.210,0.647,0.757
50.694,0.326,-0.106,0.701,0.780
50.694,0.142,0.028,1.068,1.078
50.694,0.235,0.062,1.067,1.094
50.694,0.242,0.100,0.985,1.019
50.694,0.249,-0.059,1.020,1.051
50.694,0.280,-0.058,0.978,1.019
50.695,0.296,-0.116,0.939,0.992
50.695,0.194,0.010,1.103,1.120
50.699,0.236,-0.107,1.147,1.176
50.701,0.197,0.016,0.978,0.998
50.703,0.103,-0.074,1.091,1.099
50.707,0.091,0.023,1.125,1.129
50.708,-0.013,0.079,1.241,1.244
50.710,0.043,0.133,1.114,1.122
50.713,0.004,0.159,0.927,0.941
50.715,-0.043,0.081,1.065,1.069
50.717,0.145,0.226,0.732,0.780
50.720,0.083,0.148,0.676,0.697
50.723,-0.128,-0.006,1.088,1.096
50.725,-0.076,-0.148,0.885,0.900
50.728,-0.141,-0.028,1.019,1.029
50.730,-0.157,0.058,0.895,0.910
50.732,-0.092,0.064,0.871,0.878
50.739,-0.333,0.389,1.062,1.179
50.740,-0.351,0.627,1.071,1.289
50.743,-0.178,0.578,0.894,1.079
50.744,-0.180,0.435,1.011,1.115
50.745,-0.059,0.307,0.890,0.944
50.749,-0.153,0.226,1.090,1.123
50.750,-0.125,0.559,1.132,1.269
50.784,0.241,0.238,0.669,0.750
50.784,-0.085,0.328,1.056,1.109
50.784,-0.037,0.483,1.017,1.126
50.784,0.188,0.540,0.726,0.924
50.785,-0.030,0.395,1.050,1.122
50.785,0.127,0.189,1.016,1.041
50.785,0.126,0.031,0.987,0.995
50.785,0.172,0.198,1.055,1.087
50.785,-0.001,0.374,1.026,1.092
50.786,-0.117,0.280,1.399,1.431
50.786,0.068,0.425,0.899,0.997
50.786,-0.051,0.449,1.164,1.248
50.786,0.012,0.402,1.063,1.137
50.786,0.191,0.179,0.871,0.909
50.787,0.064,0.226,1.220,1.243
50.790,0.259,0.322,0.720,0.831
50.793,0.168,0.215,0.957,0.995
50.794,0.000,0.382,1.040,1.108
50.798,0.146,0.269,0.756,0.816
50.800,-0.171,0.356,1.262,1.323
50.802,-0.112,0.409,1.176,1.250
50.814,0.012,0.499,0.854,0.990
50.815,-0.201,0.411,1.202,1.286
50.815,-0.071,0.261,1.136,1.167
50.815,0.114,0.419,0.778,0.891
50.815,-0.107,0.643,0.937,1.142
50.817,0.008,0.535,0.889,1.038
50.821,0.183,0.441,0.648,0.805
50.821,0.089,0.367,0.888,0.964
50.824,0.069,0.511,0.948,1.079
50.826,0.005,0.375,0.938,1.010
50.828,-0.056,0.364,1.212,1.267
50.831,0.092,0.223,1.072,1.098
50.833,0.020,0.298,1.102,1.142
50.836,-0.041,0.381,1.151,1.214
50.838,0.041,0.387,0.967,1.042
50.841,0.013,0.300,1.069,1.110
50.843,0.058,0.289,0.954,0.999
50.845,0.132,0.332,0.854,0.926
50.848,0.012,0.139,1.083,1.092
50.850,0.024,0.239,1.113,1.139
50.856,0.077,0.309,0.878,0.934
50.857,-0.020,0.226,1.032,1.056
50.858,-0.139,0.324,1.171,1.223
50.860,-0.111,0.308,1.095,1.142
50.862,-0.034,0.442,0.971,1.068
50.865,-0.061,0.440,0.997,1.092
50.882,-0.135,0.402,1.060,1.142
50.882,-0.114,0.417,1.058,1.143
50.883,-0.040,0.461,1.023,1.123
50.883,-0.101,0.434,1.047,1.138
50.883,-0.083,0.481,1.057,1.165
50.883,0.017,0.479,0.857,0.981
50.883,-0.109,0.390,1.044,1.119
50.886,-0.116,0.491,1.100,1.210
50.887,0.031,0.540,0.817,0.980
50.889,-0.082,0.530,0.973,1.111
50.892,-0.029,0.578,0.941,1.105
50.895,-0.017,0.590,0.827,1.016
50.898,-0.160,0.588,1.080,1.240
50.900,-0.142,0.556,1.093,1.234
50.903,-0.073,0.577,1.006,1.162
50.904,-0.014,0.591,0.950,1.119
50.907,-0.163,0.622,1.034,1.218
50.910,-0.191,0.625,1.059,1.244
50.913,-0.132,0.543,0.952,1.104
50.914,-0.094,0.566,1.005,1.157
50.917,-0.144,0.596,0.970,1.148
50.919,-0.146,0.591,0.985,1.158
50.921,-0.129,0.531,0.967,1.110
50.924,-0.146,0.515,1.045,1.174
50.927,-0.108,0.584,0.941,1.113
50.929,0.023,0.581,0.871,1.047
50.931,-0.002,0.542,0.952,1.095
50.934,0.029,0.530,0.930,1.071
50.939,-0.021,0.565,0.893,1.057
50.940,-0.022,0.393,0.981,1.057
50.942,-0.004,0.399,0.960,1.039
50.944,-0.022,0.377,1.053,1.119
50.947,-0.076,0.465,0.972,1.080
50.949,-0.090,0.357,1.004,1.070
50.970,-0.200,0.307,1.134,1.192
50.970,-0.130,0.336,1.075,1.134
50.970,0.024,0.357,0.898,0.967
50.971,-0.035,0.410,0.939,1.025
50.971,-0.006,0.382,0.880,0.959
50.971,-0.049,0.383,0.914,0.992
50.971,0.061,0.367,0.768,0.854
50.971,0.105,0.361,0.729,0.820
50.971,0.034,0.374,0.809,0.892
50.974,0.112,0.378,0.739,0.838
50.977,-0.005,0.366,0.865,0.939
50.979,-0.031,0.371,0.885,0.960
50.980,-0.039,0.331,0.959,1.015
50.983,-0.143,0.365,1.113,1.180
50.986,-0.057,0.384,0.979,1.053
50.988,-0.062,0.369,1.006,1.073
50.990,-0.123,0.390,1.047,1.124
50.993,0.015,0.210,0.968,0.990
50.995,0.035,0.273,0.878,0.920
50.998,0.102,0.219,0.915,0.947
51.000,0.053,0.276,0.833,0.879
51.002,0.025,0.234,0.823,0.856
51.005,0.011,0.242,0.821,0.856
51.007,0.113,0.161,0.763,0.788
51.010,0.070,0.165,0.845,0.864
51.012,-0.024,0.205,0.973,0.994
51.015,-0.043,0.206,0.946,0.969
51.018,-0.036,0.291,0.924,0.969
51.020,-0.052,0.209,0.985,1.008
51.023,-0.035,0.202,0.978,0.999
51.025,0.101,0.096,0.919,0.930
51.027,0.239,0.141,0.819,0.865
51.030,0.291,0.070,0.780,0.836
51.032,0.213,0.081,0.804,0.836
51.036,0.262,0.091,0.782,0.829
51.038,0.298,-0.036,0.753,0.810
51.040,0.182,0.049,0.786,0.808
51.043,0.162,-0.050,0.826,0.843
51.046,0.150,0.004,0.876,0.888
51.047,0.078,-0.049,0.987,0.991
51.077,-0.056,-0.076,1.216,1.220
51.077,-0.073,-0.084,1.181,1.186
51.077,-0.065,-0.123,1.196,1.204
51.077,-0.107,-0.001,1.208,1.212
51.078,-0.044,0.051,1.083,1.085
51.078,-0.050,0.091,1.080,1.085
51.078,0.033,0.042,0.969,0.971
51.078,0.045,0.081,0.896,0.901
51.079,0.231,0.018,0.797,0.830
51.079,0.296,0.022,0.729,0.787
51.080,0.190,0.081,0.792,0.818
51.080,0.191,0.121,0.755,0.788
51.080,0.203,0.168,0.739,0.785
51.091,0.137,0.193,0.782,0.816
51.092,0.104,0.145,0.839,0.858
51.092,0.097,0.090,0.909,0.918
51.092,0.090,0.086,0.909,0.918
51.092,0.103,0.050,0.867,0.874
51.095,0.057,0.050,0.966,0.969
51.096,0.010,0.112,1.002,1.008
51.099,0.021,0.059,1.010,1.012
51.113,0.036,-0.002,1.072,1.072
51.113,-0.024,0.071,1.093,1.095
51.113,-0.008,0.015,1.025,1.025
51.114,-0.015,0.037,0.986,0.986
51.114,0.031,-0.007,0.971,0.972
51.114,-0.006,-0.002,0.952,0.952
51.115,0.004,-0.152,1.023,1.034
51.118,0.066,-0.076,0.939,0.944
51.120,0.074,-0.130,0.894,0.906
51.124,0.033,-0.058,0.929,0.932
51.126,0.159,-0.005,0.798,0.814
51.129,0.223,0.001,0.761,0.793
51.131,0.296,-0.015,0.704,0.764
51.133,0.322,-0.064,0.726,0.797
51.136,0.329,-0.078,0.760,0.832
51.138,0.305,-0.098,0.795,0.857
51.140,0.149,-0.082,1.000,1.014
51.143,0.172,-0.081,0.957,0.976
51.145,0.125,-0.177,1.053,1.075
51.147,0.117,-0.148,1.065,1.082
51.163,0.213,-0.185,0.942,0.983
51.163,0.167,-0.026,0.920,0.936
51.163,0.215,0.007,0.803,0.832
51.164,0.176,0.019,0.807,0.826
51.164,0.150,0.066,0.795,0.812
51.164,0.096,0.037,0.829,0.836
51.165,0.028,-0.016,1.012,1.013
51.168,0.032,0.024,0.974,0.975
51.169,-0.114,0.073,1.157,1.165
51.172,-0.087,0.112,1.182,1.191
51.174,0.075,0.077,0.966,0.972
51.177,0.059,0.043,1.023,1.026
51.179,0.141,0.043,0.965,0.976
51.182,0.276,0.111,0.821,0.873
51.184,0.327,0.109,0.856,0.923
51.187,0.316,0.065,0.836,0.897
51.189,0.282,0.031,0.903,0.946
51.192,0.360,-0.020,0.841,0.915
51.194,0.445,-0.015,0.780,0.898
51.197,0.445,-0.085,0.776,0.899
51.199,0.313,0.010,0.867,0.922
51.202,0.322,0.020,0.874,0.932
51.204,0.319,0.039,0.774,0.838
51.206,0.229,0.016,0.932,0.960
51.209,0.165,0.016,0.897,0.912
51.212,0.112,0.085,0.913,0.924
51.214,0.126,0.068,0.855,0.867
51.217,0.037,0.077,0.880,0.884
51.219,-0.000,0.116,0.899,0.906
51.221,-0.056,0.098,0.936,0.943
51.224,-0.048,0.066,1.019,1.023
51.227,0.040,0.056,0.798,0.801
51.229,0.017,0.099,0.795,0.802
51.231,0.077,0.207,0.735,0.767
51.236,0.074,0.200,0.777,0.806
51.236,0.068,0.167,0.850,0.869
51.239,0.161,0.121,0.674,0.703
51.241,0.045,0.085,0.837,0.843
51.243,0.042,0.069,0.907,0.911
51.247,0.196,0.041,0.852,0.876
51.248,0.215,0.036,0.939,0.964
51.252,0.246,0.054,0.855,0.891
51.254,0.296,0.082,0.813,0.869
51.256,0.321,0.089,0.879,0.940
51.259,0.343,0.147,0.926,0.998
51.261,0.262,0.194,0.987,1.040
51.263,0.070,0.137,1.191,1.201
51.266,0.091,0.041,1.173,1.177
51.274,0.145,-0.029,1.170,1.179
51.275,0.045,0.021,1.261,1.262
51.275,0.112,0.077,1.050,1.059
51.278,0.073,0.188,0.989,1.009
51.278,0.063,0.194,0.935,0.957
51.280,0.079,0.104,0.787,0.797
51.283,0.118,0.046,0.877,0.886
51.312,0.180,0.001,0.816,0.836
51.313,0.154,-0.053,0.795,0.812
51.313,0.113,-0.002,0.824,0.831
51.313,0.167,0.010,0.731,0.750
51.321,0.127,0.046,0.732,0.744
51.322,0.129,0.069,0.760,0.774
51.322,0.130,0.084,0.808,0.823
51.322,0.187,0.076,0.735,0.762
51.322,0.161,0.024,0.719,0.737
51.322,0.136,0.038,0.735,0.749
51.322,0.203,0.049,0.593,0.628
51.322,0.279,0.061,0.583,0.649
51.323,0.231,0.025,0.702,0.739
51.323,0.154,0.028,0.778,0.794
51.323,0.122,0.045,0.726,0.737
51.323,0.097,0.080,0.775,0.785
51.325,0.062,0.100,0.829,0.837
51.327,0.133,0.156,0.753,0.781
51.330,0.076,0.202,0.760,0.791
51.332,0.099,0.183,0.809,0.835
51.334,0.208,0.194,0.663,0.722
51.337,0.169,0.245,0.657,0.721
51.339,0.190,0.201,0.728,0.779
51.341,0.258,0.161,0.683,0.748
51.345,0.209,0.110,0.785,0.820
51.347,0.252,0.090,0.743,0.789
51.350,0.208,-0.014,0.869,0.894
51.353,0.148,-0.059,0.950,0.963
51.354,0.189,-0.020,0.896,0.915
51.357,0.154,0.036,0.913,0.927
51.359,0.071,0.044,0.943,0.947
51.362,0.089,0.001,0.889,0.894
51.364,0.086,-0.062,0.928,0.934
51.379,0.104,-0.068,0.908,0.917
51.379,0.182,-0.053,0.760,0.783
51.379,0.402,-0.028,0.568,0.696
51.379,0.236,-0.073,0.194,0.314
51.380,-0.095,-0.102,0.255,0.290
51.380,-0.234,-0.178,0.294,0.416
51.381,-0.090,-0.279,0.389,0.487
51.384,-0.142,-0.281,0.605,0.682
51.386,-0.307,-0.191,0.838,0.913
51.388,-0.454,-0.141,1.079,1.179
51.391,-0.454,-0.037,0.957,1.060
51.393,-0.502,-0.050,0.959,1.083
51.396,-0.605,-0.049,0.985,1.157
51.398,-0.619,-0.053,1.008,1.184
51.401,-0.643,-0.098,1.022,1.212
51.403,-0.557,-0.062,0.902,1.062
51.406,-0.521,-0.010,0.799,0.954
51.408,-0.490,0.039,0.702,0.857
51.411,-0.520,0.078,0.550,0.761
51.413,-0.599,-0.030,0.523,0.796
51.415,-0.727,-0.085,0.649,0.978
51.418,-0.859,-0.044,0.734,1.131
51.421,-1.033,-0.014,0.755,1.279
51.423,-1.165,-0.024,0.774,1.399
51.425,-0.976,-0.013,0.833,1.283
51.428,-0.877,0.011,0.851,1.222
51.430,-1.020,0.002,1.005,1.432
51.434,-0.976,-0.144,0.836,1.293
51.437,-0.529,-0.173,0.749,0.933
51.440,-0.849,-0.277,0.770,1.179
51.440,-0.708,-0.248,0.832,1.120
51.443,-0.744,-0.132,0.852,1.138
51.445,-1.851,-0.236,1.298,2.273
51.447,-0.245,-0.204,1.350,1.387
51.456,-0.976,-0.084,1.138,1.501
51.456,-1.552,-0.388,1.925,2.504
51.457,-0.248,-0.180,0.771,0.830
51.458,-0.930,-0.450,1.436,1.769
51.463,-0.594,-0.318,0.944,1.160
51.464,-0.328,-0.348,-0.273,0.550
51.465,-0.226,-0.202,-0.107,0.321
51.491,0.680,-0.085,-1.000,1.213
51.491,0.571,0.337,-1.154,1.331
51.492,0.173,0.315,-0.500,0.616
51.492,-0.176,0.703,-0.070,0.728
51.492,-0.465,0.604,0.670,1.015
51.492,-0.956,0.691,1.392,1.825
51.492,-1.907,0.499,2.509,3.191
51.493,-2.366,0.428,3.569,4.303
51.493,-2.138,0.391,3.282,3.937
51.493,-1.549,0.547,2.414,2.920
51.493,-1.715,0.460,1.915,2.612
51.494,-0.751,0.549,0.864,1.270
51.498,-0.113,0.239,-0.524,0.587
51.500,1.152,0.643,-1.671,2.129
51.502,1.392,0.606,-2.741,3.133
51.504,1.617,0.565,-2.722,3.216
51.506,1.464,1.206,-2.606,3.223
51.510,0.959,1.067,-1.982,2.446
51.512,0.960,0.867,-0.510,1.391
51.515,-0.432,1.722,0.699,1.909
51.517,-1.360,1.435,2.493,3.182
51.519,-2.044,1.248,3.865,4.547
51.521,-1.511,1.461,3.736,4.286
51.524,-1.901,1.682,3.185,4.072
51.526,-1.748,1.636,3.395,4.154
51.529,-0.758,1.792,2.035,2.816
51.531,0.148,1.838,-0.084,1.846
51.534,1.043,1.120,-1.001,1.829
51.537,1.406,0.291,-1.739,2.255
51.538,1.777,0.376,-2.465,3.062
51.551,1.649,0.333,-2.721,3.200
51.551,1.060,0.513,-1.663,2.037
51.551,0.713,0.381,-0.783,1.125
51.552,-0.376,0.839,0.194,0.939
51.552,-0.403,0.857,1.607,1.865
51.555,-1.636,1.181,2.735,3.399
51.556,-1.742,1.632,3.183,3.979
51.559,-0.969,1.469,2.435,3.005
51.560,-1.464,1.984,2.971,3.861
51.563,-1.217,1.551,2.712,3.353
51.565,0.404,0.475,1.005,1.182
51.570,0.581,1.636,-0.037,1.736
51.571,0.092,1.155,0.090,1.162
51.573,0.641,-0.101,0.424,0.775
51.575,1.058,0.613,-0.525,1.331
51.579,0.612,0.273,-0.215,0.704
51.580,0.385,-0.161,0.362,0.552
51.593,-0.026,0.729,0.514,0.893
51.593,0.012,0.649,0.882,1.095
51.593,-0.046,0.605,0.873,1.063
51.593,-0.071,0.674,1.082,1.277
51.593,-0.195,1.167,1.092,1.610
51.596,-0.226,1.062,1.236,1.645
51.598,-0.182,0.506,1.048,1.178
51.600,-0.049,0.187,0.947,0.966
51.603,-0.027,-0.101,0.722,0.729
51.605,-0.012,-0.520,0.824,0.975
51.607,0.011,-0.416,0.636,0.760
51.610,0.304,-0.510,0.426,0.730
51.612,0.257,-0.548,0.494,0.781
51.614,0.385,-0.581,0.479,0.846
51.617,0.382,-0.472,0.401,0.728
51.620,0.436,-0.374,0.389,0.694
51.622,0.418,-0.239,0.295,0.564
51.624,0.402,-0.076,0.508,0.652
51.627,0.533,-0.063,0.298,0.614
51.629,0.465,-0.068,0.313,0.564
51.633,0.367,-0.299,0.479,0.674
51.634,0.421,-0.410,0.348,0.683
51.638,0.320,-0.374,0.403,0.636
51.640,0.326,-0.265,0.290,0.510
51.642,0.305,-0.139,0.161,0.372
51.645,0.236,0.157,0.249,0.377
51.648,0.214,0.280,0.065,0.358
51.650,0.104,0.279,0.126,0.323
51.652,0.158,0.269,-0.007,0.312
51.655,0.108,0.181,0.021,0.211
51.657,0.056,0.279,0.055,0.289
51.660,0.122,0.306,-0.063,0.335
51.663,0.063,0.422,0.038,0.428
51.664,0.137,0.443,0.003,0.463
51.670,0.066,0.237,0.066,0.255
51.670,0.092,0.196,0.112,0.244
51.674,0.162,0.287,-0.023,0.330
51.674,0.100,0.491,0.065,0.505
51.677,0.051,0.623,0.097,0.633
51.679,0.222,0.574,0.011,0.616
51.682,0.209,0.533,-0.011,0.573
51.699,-0.042,0.482,0.220,0.531
51.699,-0.237,0.373,0.575,0.725
51.699,-0.100,0.364,0.592,0.702
51.699,-0.374,0.451,0.838,1.023
51.699,-0.549,0.617,1.130,1.400
51.700,-0.351,0.775,0.866,1.214
51.700,-0.427,0.949,0.906,1.380
51.701,-0.396,1.165,0.567,1.355
51.703,-0.308,1.429,0.333,1.499
51.707,-0.006,1.872,-0.114,1.876
51.709,-0.295,2.098,-0.161,2.125
51.710,-0.318,2.486,-0.159,2.511
51.713,-0.097,3.665,-0.330,3.681
51.717,-0.466,4.022,-0.155,4.052
51.718,-0.753,4.022,0.087,4.093
51.720,-0.590,4.012,0.327,4.068
51.723,-0.527,4.022,0.389,4.075
51.726,-0.542,4.022,0.522,4.092
51.728,-0.856,3.940,0.519,4.065
51.730,-0.499,3.378,0.574,3.463
51.734,-0.598,3.577,0.252,3.636
51.735,-0.527,3.984,0.097,4.020
51.738,-0.662,4.003,0.087,4.058
51.742,-1.102,4.022,0.390,4.188
51.743,-1.013,4.022,0.667,4.201
51.746,-1.173,3.381,0.395,3.601
51.748,-0.340,1.357,0.445,1.468
51.753,-2.145,3.038,1.129,3.887
51.754,-1.896,3.006,0.427,3.580
51.755,-0.425,1.214,0.688,1.458
51.757,-1.714,3.329,1.794,4.152
51.761,-1.781,4.021,1.273,4.578
51.762,-2.089,3.250,1.144,4.029
51.765,-1.114,3.259,2.043,4.005
51.771,-1.990,4.022,0.830,4.563
51.772,-2.603,3.894,1.830,5.029
51.777,-1.969,2.594,3.384,4.697
51.778,-1.872,2.730,2.008,3.871
51.778,-1.954,2.808,1.030,3.573
51.779,-1.971,2.038,2.643,3.876
51.801,-1.593,1.268,2.645,3.338
51.802,-1.520,1.109,1.608,2.475
51.815,-1.089,0.909,2.206,2.623
51.815,-1.247,0.500,2.100,2.493
51.816,-0.467,1.186,1.869,2.263
51.816,-0.775,1.863,1.223,2.359
51.816,-0.393,1.562,1.380,2.121
51.817,0.001,1.788,1.415,2.280
51.817,-0.166,2.060,0.755,2.200
51.817,-0.072,2.320,1.037,2.542
51.818,-0.152,3.013,0.685,3.093
51.818,0.547,2.717,-0.110,2.773
51.818,0.476,2.003,0.173,2.066
51.819,0.580,1.604,0.316,1.735
51.819,0.682,1.332,0.040,1.497
51.819,0.974,0.725,0.093,1.218
51.821,0.908,-0.145,0.219,0.945
51.824,0.980,-0.643,0.316,1.215
51.828,0.823,-0.258,0.149,0.876
51.832,0.795,-0.038,-0.219,0.825
51.835,0.688,0.039,-0.330,0.764
51.835,0.664,-0.143,-0.456,0.818
51.836,0.456,-0.462,-0.282,0.708
51.838,0.039,-0.012,0.109,0.116
51.840,0.282,0.323,-0.349,0.553
51.843,-0.031,0.574,-0.206,0.611
51.845,-0.025,0.870,-0.162,0.885
51.849,0.539,-0.145,-0.363,0.666
51.854,0.131,-0.098,0.047,0.171
51.856,0.537,-0.415,-0.075,0.682
51.856,0.629,-0.981,-0.146,1.175
51.858,0.657,-0.997,0.195,1.210
51.860,0.710,-0.774,0.001,1.051
51.863,0.410,-0.386,0.309,0.643
51.866,0.361,0.073,0.247,0.443
51.881,0.217,0.034,0.226,0.315
51.881,0.104,-0.101,0.339,0.369
51.881,0.221,-0.465,0.138,0.533
51.881,0.113,-0.866,0.191,0.894
51.882,0.001,-1.036,0.340,1.090
51.882,0.181,-1.265,0.183,1.290
51.884,0.148,-1.263,0.093,1.275
51.885,0.107,-1.329,0.277,1.362
51.889,0.040,-1.256,0.239,1.280
51.891,-0.269,-1.078,0.467,1.205
51.894,0.007,-1.276,0.330,1.318
51.896,-0.232,-1.137,0.560,1.288
51.897,-0.333,-0.966,0.847,1.327
51.899,-0.287,-0.628,0.431,0.814
51.902,-0.427,-0.155,0.527,0.696
51.905,-0.325,0.185,0.446,0.582
51.907,-0.232,0.172,0.386,0.482
51.910,-0.322,0.257,0.552,0.689
51.912,-0.125,0.268,0.372,0.475
51.914,-0.127,0.468,0.214,0.530
51.917,-0.144,0.514,0.291,0.608
