time,x,y,z,gforce
19.961,0.160,-0.005,0.876,0.890
19.965,0.116,0.212,0.876,0.908
19.967,0.213,0.172,0.754,0.802
19.969,0.257,-0.007,0.661,0.709
19.972,0.220,-0.168,0.801,0.848
19.974,0.142,-0.241,0.952,0.993
19.977,0.193,-0.183,0.975,1.010
19.979,0.156,0.027,1.026,1.038
19.981,0.091,0.213,1.142,1.165
19.984,0.200,0.039,0.986,1.007
19.986,0.132,0.033,1.064,1.073
19.989,0.191,-0.184,1.133,1.164
19.991,0.200,-0.093,1.069,1.092
19.994,0.221,-0.001,1.121,1.143
19.996,0.213,0.124,1.050,1.079
19.998,0.187,0.328,1.089,1.153
20.001,0.188,0.400,0.936,1.035
20.004,0.279,0.060,0.768,0.820
20.006,0.155,-0.055,0.891,0.906
20.009,0.217,-0.257,0.860,0.924
20.011,0.200,-0.084,0.793,0.822
20.014,0.092,-0.043,1.034,1.039
20.016,0.048,0.079,1.000,1.004
20.021,0.027,-0.012,1.009,1.010
20.021,-0.096,0.061,1.237,1.242
20.023,0.061,0.059,1.013,1.017
20.026,0.118,-0.072,0.907,0.918
20.028,0.028,-0.092,0.965,0.970
20.030,0.115,-0.103,0.846,0.860
20.068,0.108,0.001,0.828,0.835
20.069,0.180,-0.084,0.765,0.790
20.069,0.140,0.011,0.814,0.826
20.069,0.247,-0.116,0.623,0.680
20.069,0.273,-0.281,0.701,0.803
20.069,0.228,-0.289,0.711,0.801
20.070,0.236,-0.401,0.751,0.883
20.070,0.006,-0.136,1.182,1.190
20.070,0.140,-0.033,1.025,1.035
20.070,0.101,-0.090,1.077,1.085
20.070,-0.013,-0.101,1.368,1.372
20.071,0.170,-0.052,1.239,1.251
20.071,0.249,-0.047,1.014,1.045
20.071,0.119,-0.078,1.191,1.200
20.071,0.200,-0.079,1.152,1.172
20.071,0.388,-0.071,0.853,0.940
20.072,0.303,-0.047,1.039,1.084
20.075,0.382,-0.069,0.832,0.918
20.077,0.420,-0.190,0.825,0.945
20.079,0.361,-0.184,1.023,1.100
20.082,0.431,-0.179,0.844,0.964
20.085,0.317,-0.028,1.012,1.061
20.087,0.327,-0.020,1.000,1.052
20.089,0.277,-0.038,1.013,1.051
20.092,0.167,-0.033,1.046,1.060
20.095,0.178,-0.198,0.934,0.972
20.102,0.123,-0.222,1.076,1.106
20.102,0.143,-0.246,1.032,1.070
20.103,0.180,-0.215,0.923,0.965
20.104,0.098,-0.051,1.074,1.080
20.107,0.194,-0.039,0.966,0.986
20.109,0.196,-0.021,0.957,0.977
20.111,0.186,-0.083,0.978,0.999
20.114,0.236,-0.146,0.864,0.907
20.117,0.148,-0.246,0.984,1.025
20.119,0.105,-0.262,1.088,1.124
20.121,0.159,-0.315,1.052,1.109
20.124,0.190,-0.265,1.066,1.115
20.126,0.247,-0.221,1.093,1.143
20.129,0.255,-0.181,1.070,1.115
20.132,0.303,-0.277,0.913,1.001
20.137,0.319,-0.304,0.957,1.053
20.137,0.289,-0.328,0.989,1.082
20.139,0.349,-0.369,0.825,0.969
20.141,0.342,-0.381,0.870,1.009
20.144,0.308,-0.407,0.984,1.108
20.146,0.345,-0.260,0.899,0.998
20.148,0.429,-0.315,0.777,0.942
20.176,0.235,-0.244,1.022,1.076
20.176,0.253,-0.217,1.031,1.084
20.176,0.354,-0.240,0.840,0.942
20.176,0.270,-0.219,0.991,1.050
20.177,0.217,-0.220,1.089,1.132
20.177,0.106,-0.189,1.123,1.144
20.177,0.180,-0.264,1.025,1.074
20.177,0.165,-0.254,0.995,1.040
20.177,0.078,-0.219,1.058,1.083
20.177,0.107,-0.227,0.940,0.973
20.178,0.139,-0.222,0.894,0.932
20.178,0.158,-0.219,0.868,0.909
20.180,0.180,-0.206,0.853,0.896
20.183,0.169,-0.241,0.793,0.846
20.185,0.173,-0.215,0.805,0.851
20.187,0.241,-0.220,0.770,0.836
20.190,0.179,-0.206,0.875,0.917
20.192,0.210,-0.199,0.847,0.895
20.195,0.193,-0.214,0.921,0.965
20.197,0.153,-0.149,1.073,1.095
20.200,0.288,-0.116,0.979,1.027
20.202,0.292,0.021,1.031,1.071
20.205,0.292,0.043,1.113,1.151
20.207,0.328,0.070,1.078,1.129
20.210,0.261,0.016,1.101,1.132
20.212,0.229,-0.067,1.209,1.232
20.215,0.227,-0.086,1.125,1.151
20.219,0.260,-0.128,1.087,1.125
20.220,0.387,-0.104,1.047,1.121
20.222,0.463,-0.098,0.840,0.964
20.224,0.304,0.013,0.947,0.995
20.227,0.266,-0.059,1.009,1.046
20.229,0.226,-0.118,0.949,0.983
20.232,0.090,-0.260,1.062,1.097
20.254,0.055,-0.332,1.087,1.138
20.254,0.115,-0.265,1.096,1.133
20.254,0.135,-0.249,1.044,1.082
20.254,0.136,-0.220,1.011,1.043
20.254,0.155,-0.225,0.940,0.979
20.254,0.068,-0.332,0.989,1.046
20.254,0.115,-0.405,0.921,1.012
20.255,0.198,-0.478,0.859,1.003
20.255,0.205,-0.528,0.902,1.065
20.257,0.320,-0.427,0.775,0.941
20.259,0.330,-0.280,0.759,0.874
20.262,0.403,-0.124,0.647,0.772
20.264,0.364,-0.008,0.602,0.704
20.266,0.255,-0.207,0.873,0.932
20.269,0.276,-0.263,0.905,0.983
20.271,0.261,-0.330,1.015,1.099
20.273,-0.059,-0.236,1.516,1.535
20.276,-0.099,-0.132,1.546,1.555
20.279,-0.081,-0.141,1.540,1.549
20.281,-0.059,-0.124,1.529,1.535
20.284,0.098,-0.122,1.295,1.305
20.286,0.255,-0.227,1.170,1.218
20.289,0.535,-0.393,0.865,1.091
20.291,0.511,-0.502,0.837,1.102
20.293,0.590,-0.312,0.638,0.923
20.296,0.566,-0.057,0.498,0.756
20.298,0.335,-0.020,0.801,0.868
20.301,0.400,0.061,0.645,0.762
20.303,0.304,0.017,0.674,0.740
20.306,0.054,-0.073,1.042,1.046
20.308,0.046,0.034,0.912,0.914
20.311,0.025,-0.088,0.829,0.834
20.313,-0.151,-0.067,1.053,1.066
20.324,-0.246,-0.103,1.120,1.151
20.325,-0.281,-0.133,1.236,1.275
20.325,-0.045,-0.283,1.032,1.071
20.325,-0.015,-0.293,0.995,1.038
20.327,0.026,-0.080,0.924,0.928
20.328,0.137,0.092,0.703,0.722
20.330,0.102,0.250,0.830,0.873
20.374,-0.022,0.032,0.946,0.947
20.375,-0.015,-0.058,1.068,1.070
20.375,0.120,-0.188,0.985,1.010
20.375,0.006,-0.174,1.185,1.198
20.383,0.114,-0.236,1.074,1.106
20.383,0.035,0.023,1.105,1.106
20.384,-0.029,0.094,1.234,1.238
20.384,-0.133,0.167,1.280,1.297
20.384,-0.014,-0.055,1.207,1.208
20.384,0.051,-0.214,1.122,1.144
20.384,0.128,-0.300,1.274,1.315
20.384,0.194,-0.117,0.962,0.988
20.384,0.246,-0.190,0.805,0.863
20.384,0.172,-0.086,0.908,0.928
20.385,0.194,-0.103,0.784,0.814
20.385,0.104,-0.100,0.834,0.846
20.385,0.213,-0.434,0.818,0.950
20.385,0.290,-0.224,0.659,0.754
20.385,0.173,-0.109,0.786,0.812
20.385,0.092,0.038,0.877,0.883
20.385,0.080,0.122,0.811,0.824
20.385,-0.067,-0.157,1.049,1.063
20.387,-0.161,-0.125,1.138,1.156
20.389,-0.167,-0.304,1.020,1.078
20.392,-0.240,-0.360,1.382,1.448
20.394,-0.051,-0.298,0.981,1.027
20.396,-0.163,-0.249,1.135,1.173
20.399,-0.137,0.009,1.037,1.046
20.401,-0.031,0.043,0.798,0.800
20.405,-0.044,-0.084,1.072,1.076
20.407,0.227,-0.092,0.625,0.672
20.409,0.084,-0.262,0.880,0.922
20.411,0.031,-0.411,1.188,1.257
20.414,0.387,-0.435,0.700,0.910
20.417,0.199,-0.273,0.916,0.976
20.419,0.190,-0.217,0.953,0.995
20.421,0.211,0.095,0.771,0.805
20.423,0.146,-0.075,1.132,1.143
20.426,0.275,-0.102,0.887,0.934
20.428,0.239,-0.220,0.921,0.976
20.432,0.142,-0.494,1.279,1.378
20.440,0.435,-0.276,0.710,0.877
20.440,0.229,-0.031,0.758,0.792
20.440,-0.079,-0.050,1.330,1.334
20.441,0.243,0.306,0.705,0.806
20.443,0.175,-0.089,0.939,0.960
20.445,-0.135,-0.175,1.433,1.450
20.447,0.203,-0.304,0.813,0.892
20.450,0.019,-0.267,1.146,1.177
20.452,0.136,-0.340,1.041,1.103
20.455,0.129,-0.074,0.787,0.801
20.458,0.001,0.004,1.025,1.025
20.460,0.148,0.076,0.784,0.801
20.462,0.138,-0.053,0.837,0.850
20.466,0.077,-0.014,0.929,0.932
20.467,0.148,0.034,0.836,0.850
20.470,0.053,-0.003,0.891,0.893
20.473,0.123,-0.174,0.969,0.992
20.475,0.021,-0.044,0.962,0.963
20.478,-0.081,0.012,1.213,1.216
20.480,-0.062,0.139,1.063,1.074
20.483,-0.170,0.016,1.212,1.224
20.485,-0.164,-0.084,1.322,1.335
20.488,0.015,0.100,0.904,0.910
20.490,-0.064,0.074,0.996,1.001
20.492,-0.012,0.035,1.013,1.013
20.495,0.195,-0.010,0.745,0.771
20.497,0.069,0.111,0.924,0.933
20.500,0.118,0.068,0.884,0.894
20.503,0.153,0.230,0.731,0.781
20.505,0.083,0.233,0.887,0.921
20.507,0.136,0.175,0.903,0.930
20.510,0.049,0.243,0.919,0.952
20.512,-0.061,0.218,1.212,1.233
20.515,0.007,0.190,1.146,1.162
20.519,-0.019,0.217,1.112,1.133
20.520,-0.067,0.077,1.244,1.248
20.522,0.082,0.116,1.064,1.074
20.524,0.088,0.225,0.920,0.951
20.527,0.023,0.258,1.034,1.066
20.529,0.130,0.304,0.846,0.909
20.554,0.121,0.322,0.902,0.965
20.554,0.131,0.381,0.966,1.047
20.554,0.160,0.356,0.851,0.936
20.555,0.113,0.126,1.069,1.083
20.555,0.208,0.134,0.986,1.017
20.555,0.115,0.266,1.016,1.056
20.555,-0.061,0.349,1.194,1.246
20.555,0.007,0.381,1.072,1.138
20.555,-0.002,0.410,1.039,1.117
20.556,0.019,0.308,1.111,1.153
20.556,0.072,0.368,0.894,0.970
20.559,0.022,0.359,0.852,0.925
20.562,0.036,0.334,0.957,1.014
20.563,-0.040,0.353,0.978,1.041
20.566,-0.049,0.396,0.998,1.075
20.568,0.031,0.437,0.834,0.942
20.571,-0.043,0.414,0.983,1.068
20.573,0.027,0.410,0.933,1.020
20.576,0.123,0.441,0.738,0.868
20.579,-0.064,0.516,0.999,1.126
20.580,-0.094,0.489,1.076,1.186
20.584,-0.002,0.585,0.890,1.065
20.586,0.020,0.529,0.933,1.073
20.599,0.048,0.428,0.988,1.077
20.599,0.076,0.448,0.889,0.998
20.600,0.081,0.535,0.865,1.020
20.600,-0.021,0.502,0.992,1.112
20.600,0.002,0.490,1.019,1.131
20.602,0.069,0.545,0.881,1.039
20.603,0.007,0.458,1.023,1.121
20.605,0.115,0.480,0.890,1.017
20.609,0.116,0.424,0.854,0.960
20.611,-0.056,0.390,1.176,1.240
20.612,0.012,0.466,0.993,1.097
20.616,-0.039,0.393,1.098,1.167
20.617,-0.001,0.440,1.079,1.165
20.620,0.163,0.465,0.753,0.900
20.622,0.048,0.423,0.970,1.060
20.625,0.168,0.444,0.776,0.910
20.629,0.206,0.422,0.648,0.800
20.630,0.064,0.381,1.023,1.094
20.634,0.109,0.429,0.902,1.005
20.636,0.101,0.505,0.844,0.989
20.638,0.030,0.534,0.980,1.116
20.640,0.090,0.596,0.836,1.031
20.642,0.039,0.558,0.915,1.072
20.646,-0.089,0.547,1.139,1.267
20.647,-0.017,0.542,1.081,1.209
20.680,-0.074,0.542,1.156,1.279
20.680,-0.060,0.579,1.163,1.300
20.681,0.068,0.615,0.933,1.119
20.681,0.074,0.623,0.963,1.149
20.681,0.095,0.575,0.904,1.075
20.681,0.165,0.525,0.819,0.986
20.681,0.154,0.450,0.878,0.998
20.682,0.118,0.459,0.924,1.038
20.682,0.063,0.477,0.951,1.066
20.682,0.069,0.442,0.956,1.055
20.682,0.105,0.438,0.960,1.061
20.682,0.049,0.437,0.979,1.073
20.682,0.007,0.446,0.977,1.074
20.683,-0.009,0.329,1.077,1.126
20.684,-0.002,0.299,1.155,1.193
20.686,0.066,0.260,1.039,1.073
20.689,0.016,0.335,1.044,1.096
20.691,0.143,0.363,0.852,0.937
20.693,0.095,0.393,0.881,0.969
20.696,0.121,0.409,0.893,0.990
20.699,0.287,0.207,0.683,0.769
20.701,0.137,0.308,0.894,0.956
20.703,0.180,0.187,0.851,0.890
20.705,0.178,0.312,0.794,0.872
20.708,0.148,0.191,0.932,0.963
20.711,0.066,0.327,0.943,1.000
20.713,0.156,0.243,0.860,0.907
20.718,0.142,0.129,0.918,0.938
20.718,0.083,0.165,0.929,0.948
20.722,0.073,0.009,1.054,1.057
20.723,0.086,0.258,1.012,1.048
20.726,0.072,0.236,0.893,0.927
20.728,-0.100,0.378,1.115,1.182
20.731,0.052,0.298,0.887,0.937
20.755,0.088,0.128,0.883,0.896
20.756,0.054,0.060,1.008,1.011
20.756,0.066,-0.017,0.931,0.933
20.756,0.022,0.052,0.955,0.957
20.756,0.082,0.082,0.840,0.848
20.756,0.034,0.113,0.865,0.873
20.757,0.036,0.150,0.893,0.906
20.757,0.131,0.149,0.718,0.745
20.757,0.045,0.171,0.843,0.862
20.757,0.099,0.251,0.796,0.841
20.757,0.032,0.164,0.938,0.953
20.760,-0.006,0.355,0.990,1.052
20.762,0.070,0.110,0.958,0.967
20.765,-0.171,0.150,1.408,1.426
20.767,0.040,0.159,1.068,1.080
20.769,0.085,0.170,1.062,1.079
20.772,0.048,0.194,1.206,1.222
20.774,0.177,0.274,0.926,0.982
20.777,0.095,0.415,1.085,1.165
20.779,0.183,0.401,0.903,1.005
20.782,0.114,0.248,0.954,0.992
20.784,0.035,0.233,1.106,1.131
20.786,0.216,0.072,0.905,0.934
20.789,0.102,0.048,1.002,1.008
20.792,0.144,0.076,0.861,0.876
20.794,0.099,0.087,0.802,0.812
20.796,0.039,0.250,0.923,0.957
20.800,0.059,0.361,0.713,0.801
20.802,-0.083,0.430,0.916,1.015
20.804,0.075,0.395,0.725,0.829
20.807,0.088,0.224,0.570,0.619
20.809,-0.117,0.121,0.920,0.935
20.812,0.044,0.209,0.670,0.704
20.814,-0.062,0.206,0.815,0.843
20.826,-0.161,0.330,0.962,1.029
20.827,-0.134,0.358,0.887,0.965
20.827,-0.292,0.327,1.247,1.322
20.828,-0.201,0.441,1.032,1.140
20.829,-0.227,0.364,1.132,1.210
20.829,-0.307,0.462,1.269,1.385
20.831,-0.152,0.410,1.066,1.152
20.845,-0.178,0.323,1.221,1.275
20.845,-0.030,0.289,1.045,1.084
20.846,-0.028,0.255,1.072,1.102
20.846,-0.177,0.350,1.222,1.283
20.846,-0.048,0.472,1.049,1.152
20.847,-0.046,0.603,0.939,1.117
20.869,0.025,0.439,0.945,1.042
20.870,0.102,0.353,0.787,0.868
20.870,-0.025,0.211,0.969,0.992
20.870,0.126,-0.011,0.851,0.860
20.870,0.067,0.099,0.886,0.894
20.870,-0.003,0.144,1.000,1.011
20.870,-0.081,0.235,1.162,1.188
20.870,0.025,0.366,1.034,1.098
20.870,0.056,0.435,1.072,1.158
20.871,0.079,0.498,1.017,1.135
20.873,0.167,0.128,0.929,0.952
20.875,0.235,0.190,0.810,0.865
20.878,0.280,-0.156,0.825,0.885
20.881,0.133,0.234,0.986,1.022
20.884,0.227,0.449,0.685,0.850
20.885,0.060,0.439,0.944,1.042
20.887,0.166,0.265,0.727,0.791
20.889,0.156,-0.090,0.684,0.707
20.893,0.033,-0.318,0.835,0.895
20.894,0.025,-0.563,0.760,0.946
20.898,-0.159,-0.154,1.136,1.158
20.900,-0.027,0.061,0.831,0.834
20.902,-0.220,0.415,1.237,1.323
20.904,-0.200,0.606,1.264,1.416
20.907,-0.055,0.510,1.027,1.148
20.910,-0.169,0.497,1.226,1.334
20.912,0.001,0.062,0.889,0.891
20.915,0.082,-0.050,0.911,0.916
20.917,0.153,-0.108,0.908,0.927
20.920,0.152,0.208,1.031,1.063
20.922,0.315,0.188,0.611,0.712
20.925,0.269,-0.124,0.780,0.834
20.927,0.161,-0.002,0.931,0.945
20.929,0.435,-0.394,0.723,0.931
20.931,0.325,-0.130,0.924,0.988
20.934,0.395,-0.261,0.779,0.912
20.937,0.240,-0.136,1.003,1.040
20.939,0.150,0.007,1.048,1.058
20.942,0.202,0.081,1.077,1.099
20.944,0.110,-0.024,0.876,0.883
20.947,0.001,-0.425,1.146,1.222
20.951,-0.099,-0.146,1.139,1.153
20.952,0.008,-0.250,1.016,1.047
20.956,-0.102,0.104,1.285,1.293
20.956,-0.036,0.014,1.041,1.042
20.959,-0.104,-0.014,1.164,1.168
20.961,-0.005,-0.073,1.022,1.024
20.963,0.078,-0.091,1.032,1.039
20.994,0.203,-0.199,0.695,0.751
20.994,0.303,-0.638,0.852,1.106
20.994,0.171,-0.321,0.867,0.941
20.994,0.323,-0.656,0.707,1.017
20.994,0.153,-0.275,1.046,1.093
20.994,0.364,-0.224,0.763,0.874
20.995,0.200,-0.096,1.062,1.085
20.995,0.242,-0.038,1.011,1.040
20.995,0.281,-0.216,1.021,1.081
20.995,0.226,-0.248,1.094,1.144
20.995,0.110,-0.248,1.259,1.288
20.995,0.038,-0.035,1.306,1.307
20.995,0.192,-0.156,0.879,0.913
20.998,0.100,-0.429,0.992,1.085
21.001,0.062,-0.453,0.919,1.027
21.003,0.247,-0.698,0.693,1.014
21.006,0.034,-0.585,1.030,1.185
21.008,0.146,-0.501,0.809,0.963
21.010,0.052,-0.514,0.889,1.028
21.012,-0.081,-0.324,1.276,1.319
21.015,0.193,-0.315,0.737,0.824
21.018,-0.018,-0.302,0.957,1.004
21.020,-0.219,-0.440,1.438,1.520
21.022,0.102,-0.356,1.043,1.107
21.025,0.027,-0.202,1.157,1.174
21.027,0.135,0.039,1.312,1.320
21.029,0.263,0.275,0.634,0.739
21.034,0.149,-0.255,1.066,1.106
21.035,0.248,0.037,0.896,0.931
21.037,0.437,-0.264,0.496,0.712
21.040,0.075,-0.255,1.220,1.249
21.042,0.299,-0.217,0.785,0.868
21.044,0.204,-0.272,0.938,0.998
21.069,0.170,-0.192,1.050,1.081
21.070,0.245,-0.257,0.901,0.969
21.070,-0.005,-0.260,1.167,1.196
21.070,0.074,-0.345,1.129,1.183
21.070,0.137,-0.201,1.177,1.202
21.071,0.193,-0.140,1.075,1.101
21.071,0.156,-0.057,1.014,1.027
21.071,0.095,-0.304,0.984,1.034
21.071,0.078,-0.371,1.051,1.117
21.071,0.024,-0.444,0.836,0.947
21.072,-0.058,-0.610,1.011,1.182
21.075,0.011,-0.477,0.953,1.066
21.077,0.008,-0.448,0.906,1.011
21.090,-0.004,-0.390,0.969,1.044
21.090,-0.097,-0.375,1.155,1.218
21.090,-0.184,-0.295,1.277,1.323
21.090,0.012,-0.325,0.999,1.050
21.090,-0.071,-0.228,1.153,1.177
21.092,-0.011,-0.114,1.037,1.043
21.094,0.011,-0.331,0.867,0.928
21.096,-0.159,-0.395,1.082,1.163
21.099,-0.172,-0.445,1.099,1.198
21.101,-0.154,-0.372,1.040,1.115
21.104,-0.231,-0.379,0.946,1.045
21.107,-0.116,-0.661,1.123,1.308
21.109,0.017,-0.394,0.891,0.975
21.111,-0.038,-0.387,0.886,0.967
21.113,-0.242,-0.388,1.264,1.344
21.116,-0.141,-0.526,1.039,1.173
21.118,-0.311,-0.548,1.103,1.270
21.120,-0.238,-0.568,1.026,1.197
21.123,-0.149,-0.487,0.904,1.038
21.125,-0.149,-0.513,0.894,1.042
21.128,-0.059,-0.532,0.811,0.972
21.133,-0.103,-0.481,0.832,0.966
21.133,-0.243,-0.481,1.153,1.273
21.135,-0.150,-0.374,0.984,1.063
21.137,-0.066,-0.484,0.911,1.034
21.140,-0.133,-0.386,1.111,1.184
21.143,0.087,-0.326,0.913,0.973
21.145,0.084,-0.274,0.989,1.030
21.168,0.001,-0.231,1.199,1.221
21.169,-0.003,-0.103,1.221,1.226
21.169,0.001,-0.053,1.273,1.274
21.170,-0.010,-0.063,1.393,1.394
21.170,0.129,-0.134,1.213,1.227
21.170,0.160,-0.154,1.224,1.244
21.170,0.248,-0.098,1.174,1.204
21.170,0.380,-0.126,0.966,1.046
21.170,0.289,-0.165,1.107,1.156
21.171,0.294,-0.129,1.155,1.198
21.172,0.358,-0.097,1.080,1.142
21.175,0.321,-0.116,1.104,1.156
21.178,0.381,-0.174,1.068,1.148
21.180,0.403,-0.195,0.949,1.049
21.182,0.397,-0.218,0.905,1.012
21.184,0.393,-0.243,0.827,0.947
21.187,0.328,-0.290,0.840,0.947
21.189,0.190,-0.321,0.957,1.027
21.192,0.092,-0.309,1.029,1.078
21.194,0.149,-0.234,1.020,1.057
21.198,0.252,-0.229,0.945,1.005
21.199,0.237,-0.197,0.969,1.017
21.202,0.267,-0.205,0.870,0.933
21.204,0.274,-0.281,0.803,0.894
21.207,0.249,-0.359,0.853,0.958
21.210,0.332,-0.405,0.777,0.937
21.212,0.333,-0.304,0.862,0.973
21.214,0.368,-0.236,0.920,1.019
21.217,0.390,-0.181,1.001,1.090
21.219,0.408,-0.200,1.029,1.125
21.221,0.404,-0.263,0.979,1.091
21.224,0.334,-0.240,1.036,1.114
21.227,0.376,-0.312,1.011,1.123
21.229,0.427,-0.283,0.964,1.092
21.234,0.497,-0.362,0.856,1.053
21.234,0.425,-0.261,0.931,1.056
21.236,0.401,-0.259,1.020,1.126
21.239,0.479,-0.539,0.884,1.141
21.241,0.328,-0.423,1.063,1.190
21.243,0.367,-0.333,0.976,1.094
21.246,0.402,-0.300,0.929,1.056
21.266,0.296,-0.338,0.971,1.070
21.266,0.456,-0.509,0.779,1.036
21.266,0.387,-0.270,0.833,0.958
21.266,0.433,-0.376,0.713,0.915
21.266,0.428,-0.270,0.717,0.878
21.266,0.427,-0.246,0.650,0.816
21.266,0.299,-0.294,0.635,0.761
21.267,0.268,-0.279,0.734,0.829
21.268,0.244,-0.375,0.659,0.796
21.271,0.203,-0.401,0.833,0.946
21.273,0.204,-0.254,0.781,0.846
21.275,0.123,-0.130,0.942,0.959
21.278,0.181,-0.117,0.835,0.863
21.281,0.134,-0.241,1.007,1.044
21.282,0.111,-0.297,1.040,1.088
21.285,0.100,-0.384,1.032,1.106
21.287,0.086,-0.236,1.123,1.151
21.290,0.246,-0.487,1.051,1.185
21.293,0.475,-0.278,1.026,1.164
21.295,0.468,0.110,0.974,1.087
21.298,0.639,-0.081,0.883,1.093
21.300,0.505,0.120,0.903,1.042
21.303,0.597,-0.117,0.850,1.046
21.306,0.445,-0.154,0.892,1.009
21.307,0.314,-0.307,1.130,1.212
21.310,0.222,-0.403,1.135,1.225
21.312,0.369,-0.611,1.072,1.287
21.316,0.419,-0.259,1.008,1.122
21.317,0.360,-0.037,1.004,1.067
21.320,0.142,-0.043,1.258,1.266
21.322,0.151,0.046,1.239,1.249
21.340,0.045,-0.135,1.161,1.170
21.341,-0.181,-0.091,1.542,1.556
21.341,0.173,-0.167,0.781,0.818
21.341,-0.040,-0.504,1.190,1.293
21.341,0.187,-0.696,1.062,1.283
21.342,0.065,-0.246,0.754,0.796
21.342,-0.184,-0.123,1.198,1.218
21.342,-0.129,-0.044,0.910,0.920
21.345,-0.119,-0.124,1.036,1.050
21.354,-0.197,-0.533,1.158,1.290
21.354,-0.089,-0.601,0.936,1.116
21.354,0.020,-0.404,0.793,0.890
21.355,-0.138,-0.423,0.983,1.079
21.356,0.210,-0.382,0.708,0.831
21.359,0.137,-0.177,0.493,0.541
21.361,-0.067,-0.091,1.083,1.089
21.384,0.215,-0.051,0.674,0.709
21.385,0.114,-0.264,0.852,0.899
21.385,-0.047,-0.097,1.055,1.061
21.385,-0.035,-0.159,0.780,0.796
21.385,-0.174,0.003,1.125,1.138
21.385,-0.179,0.047,0.957,0.975
21.386,-0.231,-0.084,1.212,1.237
21.386,-0.178,0.018,1.091,1.105
21.386,-0.149,0.051,1.006,1.018
21.386,-0.160,0.059,0.978,0.993
21.388,-0.136,-0.179,0.911,0.938
21.391,-0.162,-0.111,1.020,1.038
21.394,-0.174,0.068,0.867,0.887
21.396,-0.160,0.138,0.989,1.011
21.398,0.057,-0.074,0.734,0.740
21.400,-0.203,-0.163,1.041,1.073
21.402,-0.159,0.014,0.917,0.931
21.405,-0.059,-0.340,0.849,0.917
21.408,-0.194,-0.307,1.128,1.185
21.410,-0.163,-0.417,0.894,1.000
21.413,-0.248,-0.464,1.238,1.345
21.415,-0.147,-0.486,1.124,1.233
21.418,0.035,-0.495,1.124,1.228
21.420,0.037,-0.152,0.917,0.930
21.422,0.004,-0.311,0.900,0.953
21.425,-0.006,0.093,0.919,0.924
21.427,0.128,0.000,0.575,0.589
21.430,0.091,-0.048,0.876,0.882
21.432,0.185,-0.254,0.653,0.725
21.435,-0.076,-0.347,0.935,1.000
21.437,-0.055,-0.055,0.868,0.872
21.440,-0.109,-0.068,0.838,0.848
21.442,-0.212,0.065,0.946,0.972
21.445,-0.110,0.152,0.410,0.451
21.450,-0.538,0.318,1.007,1.185
21.450,-0.313,0.020,0.874,0.928
21.452,-0.165,0.047,0.644,0.666
21.454,-0.432,-0.099,1.035,1.126
21.457,-0.169,-0.333,0.934,1.006
21.459,-0.128,0.052,0.662,0.676
21.462,-0.234,0.034,1.008,1.035
21.486,0.082,0.256,0.692,0.743
21.486,0.181,0.108,0.610,0.646
21.487,-0.088,0.351,1.072,1.132
21.487,0.260,0.248,0.644,0.737
21.487,0.122,0.227,0.986,1.020
21.487,0.238,0.113,1.058,1.090
21.487,0.253,0.310,0.845,0.935
21.487,0.109,0.293,1.087,1.131
21.487,0.162,0.173,1.071,1.097
21.488,0.107,0.199,1.191,1.212
21.489,0.033,0.317,1.247,1.287
21.491,0.042,0.450,1.130,1.217
21.495,-0.004,0.463,1.172,1.260
21.497,0.094,0.463,1.053,1.154
21.498,0.172,0.485,0.891,1.029
21.501,0.052,0.506,1.052,1.169
21.504,0.183,0.236,1.033,1.075
21.506,0.170,0.276,0.951,1.004
21.508,0.063,0.204,1.142,1.162
21.511,0.048,0.324,1.093,1.141
21.514,0.061,0.213,1.039,1.062
21.516,-0.025,0.256,1.169,1.197
21.519,-0.054,0.325,1.095,1.144
21.521,-0.122,0.362,1.224,1.282
21.523,0.030,0.406,1.106,1.178
21.527,0.180,0.248,0.945,0.994
21.528,0.068,0.320,1.082,1.130
21.533,0.183,0.342,0.892,0.972
21.534,0.202,0.463,0.790,0.937
21.536,0.151,0.491,0.828,0.975
21.538,0.099,0.640,0.829,1.052
21.542,0.012,0.802,0.855,1.172
21.544,0.042,0.816,0.791,1.137
21.545,-0.016,0.751,0.943,1.206
21.554,0.015,0.705,0.903,1.145
21.555,0.004,0.747,0.799,1.094
21.555,-0.033,0.655,0.956,1.160
21.592,-0.056,0.566,1.016,1.164
21.593,-0.081,0.656,1.028,1.223
21.593,-0.060,0.700,0.977,1.204
21.593,-0.091,0.751,1.009,1.262
21.593,-0.066,0.764,0.976,1.241
21.593,-0.034,0.737,0.886,1.153
21.601,-0.098,0.796,0.924,1.224
21.601,-0.067,0.719,0.925,1.174
21.601,-0.081,0.651,0.979,1.179
21.602,-0.086,0.610,1.039,1.208
21.602,-0.026,0.650,0.963,1.162
21.602,-0.080,0.663,0.978,1.184
21.602,-0.124,0.662,1.014,1.217
21.602,-0.027,0.687,0.915,1.145
21.602,0.002,0.635,0.909,1.109
21.602,-0.126,0.650,1.045,1.237
21.603,-0.123,0.623,1.138,1.303
21.603,-0.071,0.595,1.143,1.290
21.603,-0.009,0.540,1.144,1.265
21.603,0.031,0.424,1.136,1.213
21.605,0.041,0.418,1.133,1.208
21.606,0.075,0.394,1.073,1.145
